subject,condition,word,wordType,grammarType,trial,nounAnswer,nounAnswer2,rt
ABM24,abm,surrenderstep0,critical,notnoun,80,1,noun,1443
ABM24,abm,tobacco,filler,noun,69,1,noun,1235
ABM24,abm,totally,filler,notnoun,16,0,notnoun,1218
ABM24,abm,tutorial,filler,noun,24,1,noun,1697
ABM24,abm,typical,filler,notnoun,23,0,notnoun,846
ABM24,abm,umbrella,filler,noun,36,1,noun,895
ABM24,abm,unique,filler,notnoun,25,0,notnoun,1019
ABM24,abm,vibrant,filler,notnoun,21,0,notnoun,1860
ABM24,abm,warrantee,filler,noun,86,1,noun,1386
ABM24,abm,weekly,filler,notnoun,10,0,notnoun,2160
ABM24,abm,wrinkle,filler,noun,51,0,notnoun,1012
ABM24,abm,yell,filler,notnoun,52,0,notnoun,1479
ABM24,abm,yoghurt,filler,noun,61,1,noun,1036
ABM25,abm,acerbicstep20,critical,notnoun,94,0,notnoun,1525
ABM25,abm,alone,filler,notnoun,31,0,notnoun,1056
ABM25,abm,america,filler,noun,27,1,noun,888
ABM25,abm,anemia,filler,noun,37,1,noun,1207
ABM25,abm,animal,filler,noun,49,1,noun,874
ABM25,abm,annoying,filler,notnoun,8,0,notnoun,1366
ABM25,abm,appear,filler,notnoun,65,0,notnoun,1097
ABM25,abm,around,filler,notnoun,89,0,notnoun,961
ABM25,abm,avenue,filler,noun,38,1,noun,1039
ABM25,abm,bakery,filler,noun,42,1,noun,886
ABM25,abm,ballerina,filler,noun,62,1,noun,1091
ABM25,abm,basementstep20,critical,noun,46,1,noun,1225
ABM25,abm,beauty,filler,noun,85,1,noun,1026
ABM25,abm,become,filler,notnoun,45,0,notnoun,1899
ABM25,abm,brain,filler,noun,44,1,noun,871
ABM25,abm,camera,filler,noun,74,1,noun,887
ABM25,abm,casserolestep0,critical,noun,28,1,noun,1419
ABM25,abm,ciderstep0,critical,noun,26,0,notnoun,2580
ABM25,abm,degree,filler,noun,84,1,noun,1495
ABM25,abm,depend,filler,notnoun,6,0,notnoun,1210
ABM25,abm,develop,filler,notnoun,79,0,notnoun,1356
ABM25,abm,document,filler,noun,56,1,noun,1258
ABM25,abm,dragon,filler,noun,1,1,noun,985
ABM25,abm,embody,filler,notnoun,68,0,notnoun,1231
ABM25,abm,energy,filler,noun,95,1,noun,866
ABM25,abm,engine,filler,noun,12,1,noun,1000
ABM25,abm,enroll,filler,notnoun,71,0,notnoun,1024
ABM25,abm,eternal,filler,notnoun,50,0,notnoun,1188
ABM25,abm,evolve,filler,notnoun,4,0,notnoun,1326
ABM25,abm,failure,filler,noun,30,1,noun,3045
ABM25,abm,family,filler,noun,11,1,noun,989
ABM25,abm,felony,filler,noun,82,1,noun,1504
ABM25,abm,freeze,filler,notnoun,77,0,notnoun,1328
ABM25,abm,fumble,filler,notnoun,29,0,notnoun,1057
ABM25,abm,garden,filler,noun,92,1,noun,1426
ABM25,abm,gasolinestep0,critical,noun,76,1,noun,1248
ABM25,abm,global,filler,notnoun,75,0,notnoun,1032
ABM25,abm,grapple,filler,notnoun,43,1,noun,1753
ABM25,abm,guilty,filler,notnoun,35,0,notnoun,1027
ABM25,abm,gullible,filler,notnoun,9,0,notnoun,1107
ABM25,abm,hamburger,filler,noun,3,1,noun,1133
ABM25,abm,harmful,filler,notnoun,60,0,notnoun,1165
ABM25,abm,hidden,filler,notnoun,57,0,notnoun,1243
ABM25,abm,honeymoon,filler,noun,88,1,noun,917
ABM25,abm,human,filler,noun,93,1,noun,959
ABM25,abm,ignore,filler,notnoun,0,0,notnoun,1280
ABM25,abm,image,filler,noun,66,1,noun,847
ABM25,abm,immoral,filler,notnoun,40,0,notnoun,1318
ABM25,abm,immune,filler,notnoun,41,0,notnoun,1590
ABM25,abm,ironic,filler,notnoun,15,0,notnoun,1118
ABM25,abm,kidnap,filler,notnoun,97,0,notnoun,1329
ABM25,abm,lawyer,filler,noun,99,1,noun,829
ABM25,abm,lunatic,filler,notnoun,91,1,noun,1025
ABM25,abm,manually,filler,notnoun,22,0,notnoun,1324
ABM25,abm,marina,filler,noun,39,1,noun,1308
ABM25,abm,military,filler,noun,67,1,noun,1066
ABM25,abm,mineral,filler,noun,73,1,noun,1030
ABM25,abm,momentary,filler,notnoun,2,0,notnoun,1129
ABM25,abm,occupy,filler,notnoun,54,0,notnoun,1053
ABM25,abm,omelet,filler,noun,17,1,noun,1602
ABM25,abm,opaque,filler,notnoun,83,0,notnoun,1153
ABM25,abm,orbital,filler,notnoun,78,0,notnoun,1095
ABM25,abm,overcome,filler,notnoun,55,0,notnoun,998
ABM25,abm,parable,filler,noun,47,0,notnoun,950
ABM25,abm,parrot,filler,noun,58,1,noun,740
ABM25,abm,pineapple,filler,noun,90,1,noun,909
ABM25,abm,recovery,filler,noun,14,0,notnoun,1520
ABM25,abm,regular,filler,notnoun,59,0,notnoun,1099
ABM25,abm,relate,filler,notnoun,70,0,notnoun,1159
ABM25,abm,remedial,filler,notnoun,72,0,notnoun,1797
ABM25,abm,remind,filler,notnoun,5,0,notnoun,2324
ABM25,abm,romantic,filler,notnoun,7,0,notnoun,1085
ABM25,abm,royalty,filler,noun,32,0,notnoun,1734
ABM25,abm,sabrestep20,critical,noun,87,0,notnoun,2499
ABM25,abm,saltystep20,critical,notnoun,20,0,notnoun,1387
ABM25,abm,sandalstep20,critical,noun,98,1,noun,1319
ABM25,abm,seaweedstep20,critical,noun,33,1,noun,1942
ABM25,abm,secludedstep20,critical,notnoun,19,0,notnoun,1756
ABM25,abm,secondstep20,critical,noun,96,0,notnoun,2022
ABM25,abm,severalstep20,critical,notnoun,48,0,notnoun,1264
ABM25,abm,sidewalkstep0,critical,noun,34,1,noun,1258
ABM25,abm,silverstep0,critical,noun,64,1,noun,1602
ABM25,abm,similarstep0,critical,notnoun,13,0,notnoun,1380
ABM25,abm,solidstep0,critical,notnoun,53,1,noun,1390
ABM25,abm,submarinestep0,critical,noun,18,1,noun,1115
ABM25,abm,sufferstep0,critical,notnoun,81,0,notnoun,1365
ABM25,abm,superpowerstep0,critical,noun,63,1,noun,1513
ABM25,abm,surrenderstep0,critical,notnoun,80,0,notnoun,1364
ABM25,abm,tobacco,filler,noun,69,1,noun,1033
ABM25,abm,totally,filler,notnoun,16,0,notnoun,1105
ABM25,abm,tutorial,filler,noun,24,1,noun,1510
ABM25,abm,typical,filler,notnoun,23,0,notnoun,916
ABM25,abm,umbrella,filler,noun,36,1,noun,1081
ABM25,abm,unique,filler,notnoun,25,0,notnoun,953
ABM25,abm,vibrant,filler,notnoun,21,0,notnoun,1317
ABM25,abm,warrantee,filler,noun,86,1,noun,1398
ABM25,abm,weekly,filler,notnoun,10,0,notnoun,1197
ABM25,abm,wrinkle,filler,noun,51,1,noun,1519
ABM25,abm,yell,filler,notnoun,52,0,notnoun,2011
ABM25,abm,yoghurt,filler,noun,61,1,noun,1094
ABM26,abm,acerbicstep20,critical,notnoun,76,0,notnoun,1619
ABM26,abm,america,filler,noun,97,1,noun,1089
ABM26,abm,anemia,filler,noun,67,1,noun,1008
ABM26,abm,animal,filler,noun,44,1,noun,853
ABM26,abm,annoying,filler,notnoun,3,1,noun,851
ABM26,abm,appear,filler,notnoun,24,0,notnoun,1839
ABM26,abm,around,filler,notnoun,82,1,noun,3317
ABM26,abm,avenue,filler,noun,80,1,noun,1104
ABM26,abm,bakery,filler,noun,8,1,noun,986
ABM26,abm,ballerina,filler,noun,84,1,noun,1003
ABM26,abm,basementstep20,critical,noun,37,1,noun,1017
ABM26,abm,beauty,filler,noun,1,0,notnoun,1203
ABM26,abm,become,filler,notnoun,29,0,notnoun,1343
ABM26,abm,brain,filler,noun,92,1,noun,1015
ABM26,abm,camera,filler,noun,61,1,noun,1306
ABM26,abm,casserolestep0,critical,noun,38,1,noun,1368
ABM26,abm,ciderstep0,critical,noun,14,0,notnoun,1223
ABM26,abm,degree,filler,noun,25,1,noun,1125
ABM26,abm,depend,filler,notnoun,58,0,notnoun,1466
ABM26,abm,develop,filler,notnoun,65,0,notnoun,3387
ABM26,abm,document,filler,noun,60,1,noun,865
ABM26,abm,dragon,filler,noun,13,1,noun,810
ABM26,abm,embody,filler,notnoun,50,0,notnoun,2326
ABM26,abm,energy,filler,noun,64,1,noun,1338
ABM26,abm,engine,filler,noun,83,1,noun,825
ABM26,abm,enroll,filler,notnoun,28,0,notnoun,2520
ABM26,abm,eternal,filler,notnoun,87,0,notnoun,2718
ABM26,abm,evolve,filler,notnoun,74,1,noun,2642
ABM26,abm,failure,filler,noun,27,0,notnoun,1972
ABM26,abm,family,filler,noun,7,1,noun,940
ABM26,abm,felony,filler,noun,42,1,noun,1593
ABM26,abm,freeze,filler,notnoun,59,0,notnoun,1694
ABM26,abm,fumble,filler,notnoun,89,1,noun,2478
ABM26,abm,garden,filler,noun,63,1,noun,1749
ABM26,abm,gasolinestep0,critical,noun,77,1,noun,1090
ABM26,abm,global,filler,notnoun,66,0,notnoun,1812
ABM26,abm,grapple,filler,notnoun,33,0,notnoun,1961
ABM26,abm,guilty,filler,notnoun,6,0,notnoun,1949
ABM26,abm,gullible,filler,notnoun,11,0,notnoun,1369
ABM26,abm,hamburger,filler,noun,99,1,noun,862
ABM26,abm,harmful,filler,notnoun,88,0,notnoun,1657
ABM26,abm,hidden,filler,notnoun,12,0,notnoun,2425
ABM26,abm,honeymoon,filler,noun,78,1,noun,933
ABM26,abm,human,filler,noun,53,1,noun,1056
ABM26,abm,ignore,filler,notnoun,18,0,notnoun,1310
ABM26,abm,image,filler,noun,68,1,noun,1014
ABM26,abm,immoral,filler,notnoun,40,0,notnoun,2370
ABM26,abm,immune,filler,notnoun,43,0,notnoun,1967
ABM26,abm,ironic,filler,notnoun,73,1,noun,1113
ABM26,abm,kidnap,filler,notnoun,81,0,notnoun,1203
ABM26,abm,lawyer,filler,noun,32,1,noun,1029
ABM26,abm,lunatic,filler,notnoun,86,1,noun,3498
ABM26,abm,manually,filler,notnoun,9,1,noun,1298
ABM26,abm,marina,filler,noun,31,1,noun,1777
ABM26,abm,military,filler,noun,0,1,noun,1418
ABM26,abm,mineral,filler,noun,16,1,noun,846
ABM26,abm,momentary,filler,notnoun,56,0,notnoun,1754
ABM26,abm,occupy,filler,notnoun,41,0,notnoun,1573
ABM26,abm,omelet,filler,noun,94,1,noun,841
ABM26,abm,opaque,filler,notnoun,96,0,notnoun,1906
ABM26,abm,orbital,filler,notnoun,20,1,noun,988
ABM26,abm,overcome,filler,notnoun,54,0,notnoun,2194
ABM26,abm,parable,filler,noun,45,1,noun,1569
ABM26,abm,parrot,filler,noun,93,1,noun,1716
ABM26,abm,pineapple,filler,noun,51,1,noun,1092
ABM26,abm,recovery,filler,noun,91,1,noun,3096
ABM26,abm,regular,filler,notnoun,36,0,notnoun,2118
ABM26,abm,relate,filler,notnoun,55,0,notnoun,1828
ABM26,abm,remedial,filler,notnoun,85,0,notnoun,1447
ABM26,abm,remind,filler,notnoun,23,0,notnoun,2808
ABM26,abm,romantic,filler,notnoun,47,0,notnoun,1716
ABM26,abm,royalty,filler,noun,95,1,noun,1129
ABM26,abm,sabrestep20,critical,noun,70,0,notnoun,1092
ABM26,abm,saltystep20,critical,notnoun,71,0,notnoun,1665
ABM26,abm,sandalstep20,critical,noun,39,1,noun,1235
ABM26,abm,seaweedstep20,critical,noun,69,1,noun,1173
ABM26,abm,secludedstep20,critical,notnoun,4,0,notnoun,2430
ABM26,abm,secondstep20,critical,noun,34,0,notnoun,2131
ABM26,abm,severalstep20,critical,notnoun,72,0,notnoun,1423
ABM26,abm,sidewalkstep0,critical,noun,57,1,noun,1349
ABM26,abm,silverstep0,critical,noun,75,1,noun,1470
ABM26,abm,similarstep0,critical,notnoun,21,0,notnoun,1622
ABM26,abm,solidstep0,critical,notnoun,48,1,noun,1398
ABM26,abm,submarinestep0,critical,noun,17,1,noun,1082
ABM26,abm,sufferstep0,critical,notnoun,5,0,notnoun,1637
ABM26,abm,superpowerstep0,critical,noun,2,1,noun,1797
ABM26,abm,surrenderstep0,critical,notnoun,62,0,notnoun,3621
ABM26,abm,tobacco,filler,noun,98,1,noun,1186
ABM26,abm,totally,filler,notnoun,22,0,notnoun,1147
ABM26,abm,tutorial,filler,noun,35,1,noun,1275
ABM26,abm,typical,filler,notnoun,19,0,notnoun,955
ABM26,abm,umbrella,filler,noun,90,1,noun,1290
ABM26,abm,unique,filler,notnoun,52,0,notnoun,2510
ABM26,abm,vibrant,filler,notnoun,79,0,notnoun,1853
ABM26,abm,warrantee,filler,noun,10,1,noun,1439
ABM26,abm,weekly,filler,notnoun,15,0,notnoun,1936
ABM26,abm,wrinkle,filler,noun,30,1,noun,1829
ABM26,abm,yell,filler,notnoun,26,0,notnoun,1282
ABM26,abm,yoghurt,filler,noun,49,1,noun,987
ABM29,abm,acerbicstep20,critical,notnoun,3,0,notnoun,2717
ABM29,abm,alone,filler,notnoun,66,0,notnoun,943
ABM29,abm,america,filler,noun,80,0,notnoun,1439
ABM29,abm,anemia,filler,noun,94,0,notnoun,2924
ABM29,abm,animal,filler,noun,86,1,noun,999
ABM29,abm,annoying,filler,notnoun,63,0,notnoun,906
ABM29,abm,appear,filler,notnoun,45,0,notnoun,997
ABM29,abm,around,filler,notnoun,21,0,notnoun,1767
ABM29,abm,avenue,filler,noun,60,0,notnoun,1579
ABM29,abm,bakery,filler,noun,12,1,noun,999
ABM29,abm,ballerina,filler,noun,28,1,noun,1072
ABM29,abm,basementstep20,critical,noun,87,1,noun,1332
ABM29,abm,beauty,filler,noun,81,0,notnoun,824
ABM29,abm,become,filler,notnoun,29,0,notnoun,1308
ABM29,abm,brain,filler,noun,35,1,noun,868
ABM29,abm,camera,filler,noun,23,1,noun,1031
ABM29,abm,casserolestep0,critical,noun,76,1,noun,2060
ABM29,abm,ciderstep0,critical,noun,88,0,notnoun,3384
ABM29,abm,degree,filler,noun,64,1,noun,1058
ABM29,abm,depend,filler,notnoun,70,0,notnoun,1005
ABM29,abm,develop,filler,notnoun,24,0,notnoun,2118
ABM29,abm,document,filler,noun,44,1,noun,1622
ABM29,abm,dragon,filler,noun,54,1,noun,1980
ABM29,abm,embody,filler,notnoun,56,0,notnoun,1645
ABM29,abm,energy,filler,noun,25,0,notnoun,1885
ABM29,abm,engine,filler,noun,55,1,noun,1480
ABM29,abm,enroll,filler,notnoun,39,0,notnoun,1240
ABM29,abm,eternal,filler,notnoun,61,0,notnoun,1952
ABM29,abm,evolve,filler,notnoun,38,0,notnoun,1099
ABM29,abm,failure,filler,noun,91,0,notnoun,1538
ABM29,abm,family,filler,noun,73,1,noun,2779
ABM29,abm,felony,filler,noun,1,0,notnoun,1211
ABM29,abm,freeze,filler,notnoun,9,1,noun,1266
ABM29,abm,fumble,filler,notnoun,18,0,notnoun,940
ABM29,abm,garden,filler,noun,0,1,noun,1089
ABM29,abm,gasolinestep0,critical,noun,47,1,noun,1212
ABM29,abm,global,filler,notnoun,75,0,notnoun,2330
ABM29,abm,grapple,filler,notnoun,85,0,notnoun,1866
ABM29,abm,guilty,filler,notnoun,10,0,notnoun,847
ABM29,abm,gullible,filler,notnoun,58,0,notnoun,1024
ABM29,abm,hamburger,filler,noun,62,1,noun,1201
ABM29,abm,harmful,filler,notnoun,57,0,notnoun,1125
ABM29,abm,hidden,filler,notnoun,67,0,notnoun,1130
ABM29,abm,honeymoon,filler,noun,20,0,notnoun,1689
ABM29,abm,human,filler,noun,93,1,noun,1241
ABM29,abm,ignore,filler,notnoun,69,0,notnoun,870
ABM29,abm,image,filler,noun,90,1,noun,958
ABM29,abm,immoral,filler,notnoun,32,0,notnoun,955
ABM29,abm,immune,filler,notnoun,71,0,notnoun,880
ABM29,abm,ironic,filler,notnoun,42,0,notnoun,880
ABM29,abm,kidnap,filler,notnoun,5,0,notnoun,888
ABM29,abm,lawyer,filler,noun,95,1,noun,3034
ABM29,abm,lunatic,filler,notnoun,7,0,notnoun,1651
ABM29,abm,manually,filler,notnoun,49,0,notnoun,1209
ABM29,abm,marina,filler,noun,98,1,noun,1713
ABM29,abm,military,filler,noun,13,0,notnoun,3910
ABM29,abm,mineral,filler,noun,40,1,noun,1248
ABM29,abm,momentary,filler,notnoun,99,0,notnoun,1581
ABM29,abm,occupy,filler,notnoun,77,0,notnoun,1187
ABM29,abm,omelet,filler,noun,78,1,noun,940
ABM29,abm,opaque,filler,notnoun,8,0,notnoun,2109
ABM29,abm,orbital,filler,notnoun,82,1,noun,3792
ABM29,abm,overcome,filler,notnoun,4,0,notnoun,1039
ABM29,abm,parable,filler,noun,16,0,notnoun,1513
ABM29,abm,parrot,filler,noun,48,1,noun,925
ABM29,abm,pineapple,filler,noun,97,1,noun,1062
ABM29,abm,recovery,filler,noun,33,0,notnoun,745
ABM29,abm,regular,filler,notnoun,52,0,notnoun,1226
ABM29,abm,relate,filler,notnoun,84,0,notnoun,884
ABM29,abm,remedial,filler,notnoun,53,0,notnoun,1665
ABM29,abm,remind,filler,notnoun,30,0,notnoun,1024
ABM29,abm,romantic,filler,notnoun,83,0,notnoun,992
ABM29,abm,royalty,filler,noun,22,0,notnoun,1217
ABM29,abm,sabrestep20,critical,noun,37,0,notnoun,904
ABM29,abm,saltystep20,critical,notnoun,17,0,notnoun,1364
ABM29,abm,sandalstep20,critical,noun,79,1,noun,1052
ABM29,abm,seaweedstep20,critical,noun,34,1,noun,1034
ABM29,abm,secludedstep20,critical,notnoun,11,0,notnoun,1206
ABM29,abm,secondstep20,critical,noun,31,0,notnoun,1387
ABM29,abm,severalstep20,critical,notnoun,68,0,notnoun,1804
ABM29,abm,sidewalkstep0,critical,noun,14,1,noun,1425
ABM29,abm,silverstep0,critical,noun,2,1,noun,1225
ABM29,abm,similarstep0,critical,notnoun,15,0,notnoun,1800
ABM29,abm,solidstep0,critical,notnoun,26,1,noun,1650
ABM29,abm,submarinestep0,critical,noun,41,1,noun,1159
ABM29,abm,sufferstep0,critical,notnoun,46,0,notnoun,1859
ABM29,abm,superpowerstep0,critical,noun,19,1,noun,4333
ABM29,abm,surrenderstep0,critical,notnoun,59,0,notnoun,1765
ABM29,abm,tobacco,filler,noun,74,1,noun,979
ABM29,abm,totally,filler,notnoun,43,0,notnoun,1062
ABM29,abm,tutorial,filler,noun,51,0,notnoun,1190
ABM29,abm,typical,filler,notnoun,89,0,notnoun,868
ABM29,abm,umbrella,filler,noun,65,1,noun,832
ABM29,abm,unique,filler,notnoun,96,0,notnoun,898
ABM29,abm,vibrant,filler,notnoun,92,0,notnoun,1641
ABM29,abm,warrantee,filler,noun,27,0,notnoun,1548
ABM29,abm,weekly,filler,notnoun,72,0,notnoun,1246
ABM29,abm,wrinkle,filler,noun,36,0,notnoun,1206
ABM29,abm,yell,filler,notnoun,6,0,notnoun,1264
ABM29,abm,yoghurt,filler,noun,50,1,noun,1067
ABM30,abm,acerbicstep20,critical,notnoun,3,0,notnoun,2230
ABM30,abm,alone,filler,notnoun,66,0,notnoun,1316
ABM30,abm,america,filler,noun,80,1,noun,1131
ABM30,abm,anemia,filler,noun,94,1,noun,1230
ABM30,abm,animal,filler,noun,86,1,noun,979
ABM30,abm,annoying,filler,notnoun,63,0,notnoun,1072
ABM30,abm,appear,filler,notnoun,45,0,notnoun,1780
ABM30,abm,around,filler,notnoun,21,0,notnoun,2414
ABM30,abm,avenue,filler,noun,60,1,noun,1203
ABM30,abm,bakery,filler,noun,12,1,noun,902
ABM30,abm,ballerina,filler,noun,28,1,noun,946
ABM30,abm,basementstep20,critical,noun,87,1,noun,1139
ABM30,abm,beauty,filler,noun,81,1,noun,1125
ABM30,abm,become,filler,notnoun,29,0,notnoun,4403
ABM30,abm,brain,filler,noun,35,1,noun,1021
ABM30,abm,camera,filler,noun,23,1,noun,1222
ABM30,abm,casserolestep0,critical,noun,76,0,notnoun,1587
ABM30,abm,ciderstep0,critical,noun,88,0,notnoun,2375
ABM30,abm,degree,filler,noun,64,1,noun,1560
ABM30,abm,depend,filler,notnoun,70,0,notnoun,2572
ABM30,abm,develop,filler,notnoun,24,0,notnoun,3007
ABM30,abm,document,filler,noun,44,1,noun,1240
ABM30,abm,dragon,filler,noun,54,1,noun,1320
ABM30,abm,embody,filler,notnoun,56,0,notnoun,1970
ABM30,abm,energy,filler,noun,25,1,noun,1473
ABM30,abm,engine,filler,noun,55,1,noun,2132
ABM30,abm,enroll,filler,notnoun,39,0,notnoun,2588
ABM30,abm,evolve,filler,notnoun,38,0,notnoun,2447
ABM30,abm,failure,filler,noun,91,0,notnoun,2437
ABM30,abm,family,filler,noun,73,0,notnoun,2368
ABM30,abm,felony,filler,noun,1,1,noun,1712
ABM30,abm,freeze,filler,notnoun,9,0,notnoun,1292
ABM30,abm,fumble,filler,notnoun,18,0,notnoun,1841
ABM30,abm,garden,filler,noun,0,1,noun,895
ABM30,abm,gasolinestep0,critical,noun,47,1,noun,1178
ABM30,abm,global,filler,notnoun,75,1,noun,2901
ABM30,abm,grapple,filler,notnoun,85,0,notnoun,2907
ABM30,abm,guilty,filler,notnoun,10,0,notnoun,1082
ABM30,abm,gullible,filler,notnoun,58,1,noun,1156
ABM30,abm,hamburger,filler,noun,62,1,noun,1583
ABM30,abm,harmful,filler,notnoun,57,0,notnoun,1994
ABM30,abm,hidden,filler,notnoun,67,0,notnoun,4824
ABM30,abm,honeymoon,filler,noun,20,1,noun,1171
ABM30,abm,ignore,filler,notnoun,69,0,notnoun,1207
ABM30,abm,image,filler,noun,90,1,noun,1397
ABM30,abm,immoral,filler,notnoun,32,0,notnoun,2125
ABM30,abm,immune,filler,notnoun,71,0,notnoun,2070
ABM30,abm,ironic,filler,notnoun,42,0,notnoun,2902
ABM30,abm,kidnap,filler,notnoun,5,0,notnoun,1987
ABM30,abm,lawyer,filler,noun,95,1,noun,1252
ABM30,abm,lunatic,filler,notnoun,7,1,noun,2992
ABM30,abm,manually,filler,notnoun,49,0,notnoun,1202
ABM30,abm,marina,filler,noun,98,0,notnoun,2324
ABM30,abm,military,filler,noun,13,1,noun,1148
ABM30,abm,mineral,filler,noun,40,1,noun,1188
ABM30,abm,momentary,filler,notnoun,99,1,noun,3383
ABM30,abm,occupy,filler,notnoun,77,0,notnoun,1641
ABM30,abm,omelet,filler,noun,78,1,noun,1153
ABM30,abm,opaque,filler,notnoun,8,0,notnoun,3016
ABM30,abm,orbital,filler,notnoun,82,1,noun,2086
ABM30,abm,overcome,filler,notnoun,4,0,notnoun,1049
ABM30,abm,parable,filler,noun,16,0,notnoun,2944
ABM30,abm,pineapple,filler,noun,97,1,noun,426
ABM30,abm,recovery,filler,noun,33,0,notnoun,2445
ABM30,abm,relate,filler,notnoun,84,0,notnoun,3394
ABM30,abm,remedial,filler,notnoun,53,0,notnoun,1960
ABM30,abm,remind,filler,notnoun,30,0,notnoun,3258
ABM30,abm,romantic,filler,notnoun,83,0,notnoun,1637
ABM30,abm,sabrestep20,critical,noun,37,0,notnoun,1913
ABM30,abm,saltystep20,critical,notnoun,17,0,notnoun,1449
ABM30,abm,sandalstep20,critical,noun,79,0,notnoun,1732
ABM30,abm,seaweedstep20,critical,noun,34,1,noun,1896
ABM30,abm,secludedstep20,critical,notnoun,11,0,notnoun,1829
ABM30,abm,secondstep20,critical,noun,31,0,notnoun,1748
ABM30,abm,severalstep20,critical,notnoun,68,0,notnoun,2652
ABM30,abm,sidewalkstep0,critical,noun,14,1,noun,2637
ABM30,abm,silverstep0,critical,noun,2,1,noun,1803
ABM30,abm,similarstep0,critical,notnoun,15,0,notnoun,1810
ABM30,abm,solidstep0,critical,notnoun,26,0,notnoun,2071
ABM30,abm,submarinestep0,critical,noun,41,1,noun,1317
ABM30,abm,sufferstep0,critical,notnoun,46,0,notnoun,1889
ABM30,abm,superpowerstep0,critical,noun,19,1,noun,1145
ABM30,abm,surrenderstep0,critical,notnoun,59,0,notnoun,2291
ABM30,abm,tobacco,filler,noun,74,1,noun,1122
ABM30,abm,totally,filler,notnoun,43,0,notnoun,1353
ABM30,abm,tutorial,filler,noun,51,1,noun,4763
ABM30,abm,typical,filler,notnoun,89,0,notnoun,3521
ABM30,abm,umbrella,filler,noun,65,1,noun,1086
ABM30,abm,vibrant,filler,notnoun,92,0,notnoun,2705
ABM30,abm,warrantee,filler,noun,27,1,noun,1438
ABM30,abm,weekly,filler,notnoun,72,0,notnoun,4136
ABM30,abm,wrinkle,filler,noun,36,1,noun,945
ABM30,abm,yell,filler,notnoun,6,0,notnoun,1310
ABM30,abm,yoghurt,filler,noun,50,1,noun,2085
ABM31,abm,acerbicstep20,critical,notnoun,3,0,notnoun,1066
ABM31,abm,alone,filler,notnoun,66,0,notnoun,1123
ABM31,abm,america,filler,noun,80,1,noun,1371
ABM31,abm,anemia,filler,noun,94,0,notnoun,1551
ABM31,abm,animal,filler,noun,86,1,noun,996
ABM31,abm,annoying,filler,notnoun,63,0,notnoun,931
ABM31,abm,appear,filler,notnoun,45,0,notnoun,1098
ABM31,abm,around,filler,notnoun,21,0,notnoun,1791
ABM31,abm,avenue,filler,noun,60,1,noun,1244
ABM31,abm,bakery,filler,noun,12,1,noun,893
ABM31,abm,ballerina,filler,noun,28,1,noun,1277
ABM31,abm,basementstep20,critical,noun,87,1,noun,1056
ABM31,abm,beauty,filler,noun,81,0,notnoun,1349
ABM31,abm,become,filler,notnoun,29,0,notnoun,1284
ABM31,abm,brain,filler,noun,35,1,noun,855
ABM31,abm,camera,filler,noun,23,1,noun,893
ABM31,abm,casserolestep0,critical,noun,76,0,notnoun,1208
ABM31,abm,ciderstep0,critical,noun,88,0,notnoun,3663
ABM31,abm,degree,filler,noun,64,0,notnoun,1083
ABM31,abm,depend,filler,notnoun,70,0,notnoun,1065
ABM31,abm,develop,filler,notnoun,24,0,notnoun,1636
ABM31,abm,document,filler,noun,44,0,notnoun,1263
ABM31,abm,dragon,filler,noun,54,1,noun,1329
ABM31,abm,embody,filler,notnoun,56,0,notnoun,1423
ABM31,abm,energy,filler,noun,25,1,noun,1413
ABM31,abm,engine,filler,noun,55,1,noun,1370
ABM31,abm,enroll,filler,notnoun,39,0,notnoun,1499
ABM31,abm,eternal,filler,notnoun,61,0,notnoun,1565
ABM31,abm,evolve,filler,notnoun,38,0,notnoun,1354
ABM31,abm,failure,filler,noun,91,0,notnoun,1800
ABM31,abm,family,filler,noun,73,1,noun,1431
ABM31,abm,felony,filler,noun,1,0,notnoun,1624
ABM31,abm,freeze,filler,notnoun,9,0,notnoun,1127
ABM31,abm,fumble,filler,notnoun,18,0,notnoun,944
ABM31,abm,garden,filler,noun,0,1,noun,851
ABM31,abm,gasolinestep0,critical,noun,47,1,noun,1265
ABM31,abm,global,filler,notnoun,75,0,notnoun,1030
ABM31,abm,grapple,filler,notnoun,85,0,notnoun,962
ABM31,abm,guilty,filler,notnoun,10,0,notnoun,1151
ABM31,abm,gullible,filler,notnoun,58,0,notnoun,1024
ABM31,abm,hamburger,filler,noun,62,1,noun,1065
ABM31,abm,harmful,filler,notnoun,57,0,notnoun,1227
ABM31,abm,hidden,filler,notnoun,67,0,notnoun,1123
ABM31,abm,honeymoon,filler,noun,20,1,noun,1079
ABM31,abm,human,filler,noun,93,1,noun,727
ABM31,abm,ignore,filler,notnoun,69,0,notnoun,1017
ABM31,abm,image,filler,noun,90,1,noun,843
ABM31,abm,immoral,filler,notnoun,32,0,notnoun,1227
ABM31,abm,immune,filler,notnoun,71,0,notnoun,1040
ABM31,abm,ironic,filler,notnoun,42,0,notnoun,1042
ABM31,abm,kidnap,filler,notnoun,5,0,notnoun,1195
ABM31,abm,lawyer,filler,noun,95,1,noun,967
ABM31,abm,lunatic,filler,notnoun,7,1,noun,1178
ABM31,abm,manually,filler,notnoun,49,0,notnoun,1507
ABM31,abm,marina,filler,noun,98,1,noun,1482
